#Parameters = {AL=32.6; AT=0; AW=1.5; C1=6e-13; Fdy=15.5; Gx=30; Gy=28; L1=4.6e-09; ST=1.5; ShT=0.035; Sx=30; Sy=30; b=1.5; d=1.5; d1=1; d2=5; h=3}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.2880000000000	-3.8570648839553
2.2890000000000	-3.8931828257382
2.2900000000000	-3.9297274171544
2.2910000000000	-3.9667040196465
2.2920000000000	-4.0041180793077
2.2930000000000	-4.0419751291419
2.2940000000000	-4.0802807914194
2.2950000000000	-4.1190407801344
2.2960000000000	-4.1582609035676
2.2970000000000	-4.1979470669574
2.2980000000000	-4.2381052752844
2.2990000000000	-4.2787416361727
2.3000000000000	-4.3198623629129
2.3010000000000	-4.3614737776094
2.3020000000000	-4.4035823144569
2.3030000000000	-4.4461945231507
2.3040000000000	-4.4893170724324
2.3050000000000	-4.5329567537773
2.3060000000000	-4.5771204852261
2.3070000000000	-4.6218153153640
2.3080000000000	-4.6670484274518
2.3090000000000	-4.7128271437122
2.3100000000000	-4.7591589297734
2.3110000000000	-4.8060513992757
2.3120000000000	-4.8535123186408
2.3130000000000	-4.9015496120105
2.3140000000000	-4.9501713663538
2.3150000000000	-4.9993858367484
2.3160000000000	-5.0492014518370
2.3170000000000	-5.0996268194616
2.3180000000000	-5.1506707324779
2.3190000000000	-5.2023421747530
2.3200000000000	-5.2546503273469
2.3210000000000	-5.3076045748816
2.3220000000000	-5.3612145120992
2.3230000000000	-5.4154899506116
2.3240000000000	-5.4704409258431
2.3250000000000	-5.5260777041710
2.3260000000000	-5.5824107902628
2.3270000000000	-5.6394509346177
2.3280000000000	-5.6972091413111
2.3290000000000	-5.7556966759501
2.3300000000000	-5.8149250738403
2.3310000000000	-5.8749061483720
2.3320000000000	-5.9356519996292
2.3330000000000	-5.9971750232286
2.3340000000000	-6.0594879193962
2.3350000000000	-6.1226037022892
2.3360000000000	-6.1865357095727
2.3370000000000	-6.2512976122628
2.3380000000000	-6.3169034248478
2.3390000000000	-6.3833675157017
2.3400000000000	-6.4507046178056
2.3410000000000	-6.5189298397946
2.3420000000000	-6.5880586773504
2.3430000000000	-6.6581070249612
2.3440000000000	-6.7290911880739
2.3450000000000	-6.8010278956656
2.3460000000000	-6.8739343132638
2.3470000000000	-6.9478280564503
2.3480000000000	-7.0227272048833
2.3490000000000	-7.0986503168785
2.3500000000000	-7.1756164445927
2.3510000000000	-7.2536451498582
2.3520000000000	-7.3327565207177
2.3530000000000	-7.4129711887194
2.3540000000000	-7.4943103470293
2.3550000000000	-7.5767957694301
2.3560000000000	-7.6604498302763
2.3570000000000	-7.7452955254828
2.3580000000000	-7.8313564946307
2.3590000000000	-7.9186570442787
2.3600000000000	-8.0072221725774
2.3610000000000	-8.0970775952901
2.3620000000000	-8.1882497733304
2.3630000000000	-8.2807659419375
2.3640000000000	-8.3746541416178
2.3650000000000	-8.4699432509904
2.3660000000000	-8.5666630216857
2.3670000000000	-8.6648441154575
2.3680000000000	-8.7645181436792
2.3690000000000	-8.8657177094112
2.3700000000000	-8.9684764522370
2.3710000000000	-9.0728290960849
2.3720000000000	-9.1788115002662
2.3730000000000	-9.2864607139803
2.3740000000000	-9.3958150345593
2.3750000000000	-9.5069140697440
2.3760000000000	-9.6197988043100
2.3770000000000	-9.7345116713890
2.3780000000000	-9.8510966288607
2.3790000000000	-9.9695992412231
2.3800000000000	-10.090066767387
2.3810000000000	-10.212548254877
2.3820000000000	-10.337094640979
2.3830000000000	-10.463758861397
2.3840000000000	-10.592595967081
2.3850000000000	-10.723663249900
2.3860000000000	-10.857020377943
2.3870000000000	-10.992729541296
2.3880000000000	-11.130855609214
2.3890000000000	-11.271466299736
2.3900000000000	-11.414632362870
2.3910000000000	-11.560427778617
2.3920000000000	-11.708929971234
2.3930000000000	-11.860220041294
2.3940000000000	-12.014383017276
2.3950000000000	-12.171508128618
2.3960000000000	-12.331689102392
2.3970000000000	-12.495024486013
2.3980000000000	-12.661617998690
2.3990000000000	-12.831578914650
2.4000000000000	-13.005022481553
2.4010000000000	-13.182070377930
2.4020000000000	-13.362851213992
2.4030000000000	-13.547501080692
2.4040000000000	-13.736164152598
2.4050000000000	-13.928993350852
2.4060000000000	-14.126151073373
2.4070000000000	-14.327810000413
2.4080000000000	-14.534153984755
2.4090000000000	-14.745379037136
2.4100000000000	-14.961694418999
2.4110000000000	-15.183323856489
2.4120000000000	-15.410506891609
2.4130000000000	-15.643500388910
2.4140000000000	-15.882580218803
2.4150000000000	-16.128043141878
2.4160000000000	-16.380208922334
2.4170000000000	-16.639422703010
2.4180000000000	-16.906057679550
2.4190000000000	-17.180518117087
2.4200000000000	-17.463242759487
2.4210000000000	-17.754708688832
2.4220000000000	-18.055435701306
2.4230000000000	-18.365991275027
2.4240000000000	-18.686996215287
2.4250000000000	-19.019131072610
2.4260000000000	-19.363143437977
2.4270000000000	-19.719856225497
2.4280000000000	-20.090177052514
2.4290000000000	-20.475108814664
2.4300000000000	-20.875761519159
2.4310000000000	-21.293365366708
2.4320000000000	-21.729284932944
2.4330000000000	-22.185034046022
2.4340000000000	-22.662290506521
2.4350000000000	-23.162909008692
2.4360000000000	-23.688929256677
2.4370000000000	-24.242573905958
2.4380000000000	-24.826226868447
2.4390000000000	-25.442375427207
2.4400000000000	-26.093487316162
2.4410000000000	-26.781772717536
2.4420000000000	-27.508745062232
2.4430000000000	-28.274435186693
2.4440000000000	-29.076022979865
2.4450000000000	-29.905537062556
2.4460000000000	-30.746211205036
2.4470000000000	-31.567349409697
2.4480000000000	-32.318813512606
2.4490000000000	-32.929386191822
2.4500000000000	-33.317153141687
2.4510000000000	-33.417190865544
2.4520000000000	-33.214018031325
2.4530000000000	-32.750590761443
2.4540000000000	-32.104507730478
2.4550000000000	-31.354825626340
2.4560000000000	-30.562745371172
2.4570000000000	-29.768264310143
2.4580000000000	-28.994520675040
2.4590000000000	-28.253406613901
2.4600000000000	-27.549997569457
2.4610000000000	-26.885488890713
2.4620000000000	-26.258988388732
2.4630000000000	-25.668562492560
2.4640000000000	-25.111828950753
2.4650000000000	-24.586283491296
2.4660000000000	-24.089473282738
2.4670000000000	-23.619083280142
2.4680000000000	-23.172973673621
2.4690000000000	-22.749190415160
2.4700000000000	-22.345961412561
2.4710000000000	-21.961685564963
2.4720000000000	-21.594918688945
2.4730000000000	-21.244358578448
2.4740000000000	-20.908830399110
2.4750000000000	-20.587273018284
2.4760000000000	-20.278726530880
2.4770000000000	-19.982321050969
2.4780000000000	-19.697266736717
2.4790000000000	-19.422844965019
2.4800000000000	-19.158400550173
2.4810000000000	-18.903334895379
2.4820000000000	-18.657099969169
2.4830000000000	-18.419193006557
2.4840000000000	-18.189151844342
2.4850000000000	-17.966550810000
2.4860000000000	-17.750997093315
2.4870000000000	-17.542127538863
2.4880000000000	-17.339605805518
2.4890000000000	-17.143119846317
2.4900000000000	-16.952379668270
2.4910000000000	-16.767115337135
2.4920000000000	-16.587075196905
2.4930000000000	-16.412024277783
2.4940000000000	-16.241742869946
2.4950000000000	-16.076025243377
2.4960000000000	-15.914678496644
2.4970000000000	-15.757521519723
2.4980000000000	-15.604384057862
2.4990000000000	-15.455105865168
2.5000000000000	-15.309535937957
2.5010000000000	-15.167531819212
2.5020000000000	-15.028958966485
2.5030000000000	-14.893690176550
2.5040000000000	-14.761605060880
2.5050000000000	-14.632589566741
2.5060000000000	-14.506535539275
2.5070000000000	-14.383340320496
2.5080000000000	-14.262906381560
2.5090000000000	-14.145140985099
2.5100000000000	-14.029955874733
2.5110000000000	-13.917266989217
2.5120000000000	-13.806994198926
2.5130000000000	-13.699061062637
2.5140000000000	-13.593394602774
2.5150000000000	-13.489925097477
2.5160000000000	-13.388585888009
2.5170000000000	-13.289313200182
2.5180000000000	-13.192045978594
2.5190000000000	-13.096725732596
2.5200000000000	-13.003296393025
2.5210000000000	-12.911704178798
2.5220000000000	-12.821897472582
2.5230000000000	-12.733826704803
2.5240000000000	-12.647444245344
2.5250000000000	-12.562704302315
2.5260000000000	-12.479562827370
2.5270000000000	-12.397977427047
2.5280000000000	-12.317907279701
2.5290000000000	-12.239313057595
2.5300000000000	-12.162156853780
2.5310000000000	-12.086402113410
2.5320000000000	-12.012013569181
2.5330000000000	-11.938957180582
2.5340000000000	-11.867200076720
2.5350000000000	-11.796710502440
2.5360000000000	-11.727457767534
2.5370000000000	-11.659412198821
2.5380000000000	-11.592545094907
2.5390000000000	-11.526828683441
2.5400000000000	-11.462236080720
2.5410000000000	-11.398741253459
2.5420000000000	-11.336318982629
2.5430000000000	-11.274944829186
2.5440000000000	-11.214595101607
2.5450000000000	-11.155246825103
2.5460000000000	-11.096877712408
2.5470000000000	-11.039466136052
2.5480000000000	-10.982991102021
2.5490000000000	-10.927432224728
2.5500000000000	-10.872769703211
2.5510000000000	-10.818984298494
2.5520000000000	-10.766057312036
2.5530000000000	-10.713970565204
2.5540000000000	-10.662706379718
2.5550000000000	-10.612247559018
2.5560000000000	-10.562577370478
2.5570000000000	-10.513679528449
2.5580000000000	-10.465538178068
2.5590000000000	-10.418137879794
2.5600000000000	-10.371463594636
2.5610000000000	-10.325500670031
2.5620000000000	-10.280234826345
2.5630000000000	-10.235652143951
2.5640000000000	-10.191739050870
2.5650000000000	-10.148482310937
2.5660000000000	-10.105869012465
2.5670000000000	-10.063886557381
2.5680000000000	-10.022522650821
2.5690000000000	-9.9817652911456
2.5700000000000	-9.9416027603644
2.5710000000000	-9.9020236149509
2.5720000000000	-9.8630166770225
2.5730000000000	-9.8245710258733
2.5740000000000	-9.7866759898410
2.5750000000000	-9.7493211384912
2.5760000000000	-9.7124962751067
2.5770000000000	-9.6761914294653
2.5780000000000	-9.6403968508944
2.5790000000000	-9.6051030015892
2.5800000000000	-9.5703005501819
2.5810000000000	-9.5359803655527
2.5820000000000	-9.5021335108691
2.5830000000000	-9.4687512378458
2.5840000000000	-9.4358249812146
2.5850000000000	-9.4033463533942
2.5860000000000	-9.3713071393539
2.5870000000000	-9.3396992916598
2.5880000000000	-9.3085149256985
2.5890000000000	-9.2777463150688
2.5900000000000	-9.2473858871358
2.5910000000000	-9.2174262187400
2.5920000000000	-9.1878600320550
2.5930000000000	-9.1586801905883
2.5940000000000	-9.1298796953188
2.5950000000000	-9.1014516809659
2.5960000000000	-9.0733894123845
2.5970000000000	-9.0456862810822
2.5980000000000	-9.0183358018520
2.5990000000000	-8.9913316095175
2.6000000000000	-8.9646674557859
2.6010000000000	-8.9383372062037
2.6020000000000	-8.9123348372135
2.6030000000000	-8.8866544333052
2.6040000000000	-8.8612901842600
2.6050000000000	-8.8362363824837
2.6060000000000	-8.8114874204245
2.6070000000000	-8.7870377880740
2.6080000000000	-8.7628820705474
2.6090000000000	-8.7390149457400
2.6100000000000	-8.7154311820574
2.6110000000000	-8.6921256362172
2.6120000000000	-8.6690932511189
2.6130000000000	-8.6463290537803
2.6140000000000	-8.6238281533372
2.6150000000000	-8.6015857391051
2.6160000000000	-8.5795970787004
2.6170000000000	-8.5578575162189
2.6180000000000	-8.5363624704697
2.6190000000000	-8.5151074332624
2.6200000000000	-8.4940879677468
2.6210000000000	-8.4732997068020
2.6220000000000	-8.4527383514736
2.6230000000000	-8.4323996694584
2.6240000000000	-8.4122794936333
2.6250000000000	-8.3923737206289
2.6260000000000	-8.3726783094443
2.6270000000000	-8.3531892801033
2.6280000000000	-8.3339027123503
2.6290000000000	-8.3148147443835
2.6300000000000	-8.2959215716267
2.6310000000000	-8.2772194455348
2.6320000000000	-8.2587046724360
2.6330000000000	-8.2403736124061
2.6340000000000	-8.2222226781762
2.6350000000000	-8.2042483340709
2.6360000000000	-8.1864470949780
2.6370000000000	-8.1688155253472
2.6380000000000	-8.1513502382171
2.6390000000000	-8.1340478942705
2.6400000000000	-8.1169052009157
2.6410000000000	-8.0999189113950
2.6420000000000	-8.0830858239171
2.6430000000000	-8.0664027808147
2.6440000000000	-8.0498666677253
2.6450000000000	-8.0334744127956
2.6460000000000	-8.0172229859071
2.6470000000000	-8.0011093979242
2.6480000000000	-7.9851306999628
2.6490000000000	-7.9692839826788
2.6500000000000	-7.9535663755769
2.6510000000000	-7.9379750463381
2.6520000000000	-7.9225072001655
2.6530000000000	-7.9071600791485
2.6540000000000	-7.8919309616438
2.6550000000000	-7.8768171616736
2.6560000000000	-7.8618160283401
2.6570000000000	-7.8469249452558
2.6580000000000	-7.8321413299893
2.6590000000000	-7.8174626335258
2.6600000000000	-7.8028863397423
2.6610000000000	-7.7884099648966
2.6620000000000	-7.7740310571305
2.6630000000000	-7.7597471959855
2.6640000000000	-7.7455559919319
2.6650000000000	-7.7314550859098
2.6660000000000	-7.7174421488835
2.6670000000000	-7.7035148814056
2.6680000000000	-7.6896710131946
2.6690000000000	-7.6759083027222
2.6700000000000	-7.6622245368120
2.6710000000000	-7.6486175302485
2.6720000000000	-7.6350851253962
2.6730000000000	-7.6216251918287
2.6740000000000	-7.6082356259677
2.6750000000000	-7.5949143507305
2.6760000000000	-7.5816593151872
2.6770000000000	-7.5684684942269
2.6780000000000	-7.5553398882321
2.6790000000000	-7.5422715227615
2.6800000000000	-7.5292614482408
2.6810000000000	-7.5163077396620
2.6820000000000	-7.5034084962900
2.6830000000000	-7.4905618413762
2.6840000000000	-7.4777659218807
2.6850000000000	-7.4650189082003
2.6860000000000	-7.4523189939045
2.6870000000000	-7.4396643954774
2.6880000000000	-7.4270533520668
2.6890000000000	-7.4144841252397
2.6900000000000	-7.4019549987441
2.6910000000000	-7.3894642782764
2.6920000000000	-7.3770102912558
2.6930000000000	-7.3645913866039
2.6940000000000	-7.3522059345303
2.6950000000000	-7.3398523263236
2.6960000000000	-7.3275289741487
2.6970000000000	-7.3152343108484
2.6980000000000	-7.3029667897510
2.6990000000000	-7.2907248844832
2.7000000000000	-7.2785070887881
2.7010000000000	-7.2663119163474
2.7020000000000	-7.2541379006099
2.7030000000000	-7.2419835946240
2.7040000000000	-7.2298475708749
2.7050000000000	-7.2177284211273
2.7060000000000	-7.2056247562719
2.7070000000000	-7.1935352061771
2.7080000000000	-7.1814584195449
2.7090000000000	-7.1693930637717
2.7100000000000	-7.1573378248127
2.7110000000000	-7.1452914070519
2.7120000000000	-7.1332525331752
2.7130000000000	-7.1212199440488
2.7140000000000	-7.1091923986012
2.7150000000000	-7.0971686737101
2.7160000000000	-7.0851475640925
2.7170000000000	-7.0731278822002
2.7180000000000	-7.0611084581184
2.7190000000000	-7.0490881394694
2.7200000000000	-7.0370657913192
2.7210000000000	-7.0250402960896
2.7220000000000	-7.0130105534733
2.7230000000000	-7.0009754803536
2.7240000000000	-6.9889340107279
2.7250000000000	-6.9768850956357
2.7260000000000	-6.9648277030900
2.7270000000000	-6.9527608180135
2.7280000000000	-6.9406834421781
2.7290000000000	-6.9285945941488
2.7300000000000	-6.9164933092319
2.7310000000000	-6.9043786394272
2.7320000000000	-6.8922496533832
2.7330000000000	-6.8801054363584
2.7340000000000	-6.8679450901845
2.7350000000000	-6.8557677332352
2.7360000000000	-6.8435725003986
2.7370000000000	-6.8313585430535
2.7380000000000	-6.8191250290499
2.7390000000000	-6.8068711426939
2.7400000000000	-6.7945960847363
2.7410000000000	-6.7822990723661
2.7420000000000	-6.7699793392067
2.7430000000000	-6.7576361353180
2.7440000000000	-6.7452687272015
2.7450000000000	-6.7328763978100
2.7460000000000	-6.7204584465616
2.7470000000000	-6.7080141893573
2.7480000000000	-6.6955429586039
2.7490000000000	-6.6830441032403
2.7500000000000	-6.6705169887682
2.7510000000000	-6.6579609972872
2.7520000000000	-6.6453755275342
2.7530000000000	-6.6327599949269
2.7540000000000	-6.6201138316118
2.7550000000000	-6.6074364865164
2.7560000000000	-6.5947274254058
2.7570000000000	-6.5819861309433
2.7580000000000	-6.5692121027559
2.7590000000000	-6.5564048575034
2.7600000000000	-6.5435639289527
2.7610000000000	-6.5306888680555
2.7620000000000	-6.5177792430314
2.7630000000000	-6.5048346394541
2.7640000000000	-6.4918546603432
2.7650000000000	-6.4788389262593
2.7660000000000	-6.4657870754044
2.7670000000000	-6.4526987637256
2.7680000000000	-6.4395736650242
2.7690000000000	-6.4264114710681
2.7700000000000	-6.4132118917096
2.7710000000000	-6.3999746550066
2.7720000000000	-6.3866995073484
2.7730000000000	-6.3733862135863
2.7740000000000	-6.3600345571677
2.7750000000000	-6.3466443402750
2.7760000000000	-6.3332153839685
2.7770000000000	-6.3197475283339
2.7780000000000	-6.3062406326334
2.7790000000000	-6.2926945754618
2.7800000000000	-6.2791092549063
2.7810000000000	-6.2654845887105
2.7820000000000	-6.2518205144427
2.7830000000000	-6.2381169896683
2.7840000000000	-6.2243739921265
2.7850000000000	-6.2105915199106
2.7860000000000	-6.1967695916528
2.7870000000000	-6.1829082467133
2.7880000000000	-6.1690075453726
2.7890000000000	-6.1550675690285
2.7900000000000	-6.1410884203967
2.7910000000000	-6.1270702237160
2.7920000000000	-6.1130131249564
2.7930000000000	-6.0989172920319
2.7940000000000	-6.0847829150169
2.7950000000000	-6.0706102063667
2.7960000000000	-6.0563994011412
